date,open,high,low,close,volume
2022-01-02 03:00:00,47378.5,47399.6,47293.1,47392.5,11.08529137
2022-01-02 03:30:00,47392.5,47454.2,47299.8,47340.8,3.56086865
2022-01-02 04:00:00,47322.1,47416.6,47306.2,47309.1,2.36121259
2022-01-02 04:30:00,47307.1,47395.0,46800.0,46900.0,71.8782624
2022-01-02 05:00:00,46900.0,46980.4,46868.6,46949.6,11.30241399
2022-01-02 05:30:00,46953.1,47097.7,46947.7,47091.4,3.36637858
2022-01-02 06:00:00,47071.8,47186.6,47046.3,47126.7,5.61843666
2022-01-02 06:30:00,47126.7,47245.3,47109.0,47143.7,8.39348927
2022-01-02 07:00:00,47143.7,47206.3,47109.8,47193.3,1.7939985
2022-01-02 07:30:00,47199.7,47297.2,47126.4,47186.0,3.12361675
2022-01-02 08:00:00,47187.0,47234.3,47010.7,47198.3,15.54091
2022-01-02 08:30:00,47198.3,47239.9,47067.8,47234.3,4.94592713
2022-01-02 09:00:00,47234.3,47500.0,47167.3,47376.3,13.23444094
2022-01-02 09:30:00,47376.3,47391.6,47281.9,47281.9,3.18389041
2022-01-02 10:00:00,47286.7,47352.6,47256.4,47256.4,10.39091745
2022-01-02 10:30:00,47279.6,47326.6,47200.0,47200.0,1.51096878
2022-01-02 11:00:00,47200.3,47323.7,47200.0,47322.9,7.1111403399999995
2022-01-02 11:30:00,47322.9,47355.1,47247.9,47248.0,3.0692027299999998
2022-01-02 12:00:00,47247.9,47252.4,47050.0,47154.0,8.289075290000001
2022-01-02 12:30:00,47153.9,47423.7,47153.9,47309.0,5.67997347
2022-01-02 13:00:00,47308.7,47308.7,47121.5,47231.6,3.31446402
2022-01-02 13:30:00,47249.4,47259.9,47126.4,47145.7,5.32363203
2022-01-02 14:00:00,47145.7,47212.1,47052.5,47071.8,16.21802577
2022-01-02 14:30:00,47069.9,47173.1,47069.9,47124.7,7.19863172
2022-01-02 15:00:00,47119.1,47302.7,47086.4,47190.0,6.1785437100000005
2022-01-02 15:30:00,47189.9,47376.0,47131.7,47361.3,196.02242532999998
2022-01-02 16:00:00,47362.0,47504.8,47300.0,47435.0,109.37097497
2022-01-02 16:30:00,47435.0,47894.7,47434.9,47816.5,59.34784689
2022-01-02 17:00:00,47804.9,47950.4,47522.7,47677.0,56.98876151
2022-01-02 17:30:00,47677.1,47678.6,47387.6,47420.3,41.7684364
2022-01-02 18:00:00,47423.6,47423.6,46900.0,46955.7,59.45934346
2022-01-02 18:30:00,46955.7,47082.1,46700.0,47065.1,103.32837391
2022-01-02 19:00:00,47065.0,47200.0,46838.1,46911.8,294.04228756000003
2022-01-02 19:30:00,46911.7,46997.9,46866.9,46950.2,21.06215637
2022-01-02 20:00:00,46950.3,47061.4,46869.0,47048.7,18.385235350000002
2022-01-02 20:30:00,47046.3,47046.3,46916.2,47002.5,14.228290600000001
2022-01-02 21:00:00,47002.4,47153.3,46934.6,47086.1,16.55731366
2022-01-02 21:30:00,47086.1,47159.0,47004.7,47029.0,4.48481415
2022-01-02 22:00:00,47027.6,47200.0,47027.6,47156.7,9.48158894
2022-01-02 22:30:00,47156.7,47399.7,47156.6,47259.6,16.41132131
2022-01-02 23:00:00,47259.7,47400.0,47259.7,47400.0,13.00879337
2022-01-02 23:30:00,47400.0,47463.7,47303.3,47304.6,12.620684879999999
2022-01-03 00:00:00,47301.2,47301.7,47156.6,47188.1,5.13189373
2022-01-03 00:30:00,47188.2,47211.4,47079.8,47079.8,5.19774153
2022-01-03 01:00:00,47079.7,47094.4,47000.0,47041.5,8.184375450000001
2022-01-03 01:30:00,47041.4,47122.2,46983.2,47103.6,9.2379677
2022-01-03 02:00:00,47101.7,47101.7,46907.4,46998.6,24.07014643
2022-01-03 02:30:00,47001.0,47015.3,46900.0,46987.9,6.93633607
2022-01-03 03:00:00,46999.6,47045.2,46850.0,46962.6,50.09997579
2022-01-03 03:30:00,46962.6,46962.7,46750.0,46809.2,13.74195026
2022-01-03 04:00:00,46775.3,46906.9,46768.8,46877.0,2.98822246
2022-01-03 04:30:00,46877.0,46945.7,46826.3,46826.3,5.74314455
2022-01-03 05:00:00,46834.8,47000.5,46821.5,46975.0,13.34541691
2022-01-03 05:30:00,46982.0,47175.0,46982.0,47081.3,7.65678752
2022-01-03 06:00:00,47090.3,47105.1,46961.3,46967.2,8.20888883
2022-01-03 06:30:00,46976.5,47058.1,46911.2,46939.5,8.692682139999999
2022-01-03 07:00:00,46931.0,46953.9,46883.8,46922.0,15.36803997
2022-01-03 07:30:00,46922.0,47095.8,46922.0,47070.3,185.65688602
2022-01-03 08:00:00,47067.0,47151.3,47006.4,47008.4,104.49631753999999
2022-01-03 08:30:00,47008.4,47017.5,46952.8,46997.8,24.00363694
2022-01-03 09:00:00,47020.4,47094.4,46759.6,46813.0,100.11445594999999
2022-01-03 09:30:00,46813.0,46990.6,46789.7,46979.6,16.07728452
2022-01-03 10:00:00,46987.0,47242.7,46986.6,47092.1,83.40298024
2022-01-03 10:30:00,47092.0,47221.9,47061.6,47144.8,10.35896081
2022-01-03 11:00:00,47144.9,47357.6,47144.9,47357.6,23.76765906
2022-01-03 11:30:00,47357.6,47404.5,47251.7,47384.7,7.58518843
2022-01-03 12:00:00,47385.5,47567.2,47295.0,47425.9,22.49585517
2022-01-03 12:30:00,47425.8,47425.8,47230.0,47230.1,6.46803578
2022-01-03 13:00:00,47230.1,47330.8,47230.1,47326.5,14.03245752
2022-01-03 13:30:00,47326.4,47327.5,47165.6,47165.6,8.32503157
2022-01-03 14:00:00,47165.6,47183.8,46953.4,47086.3,24.949775889999998
2022-01-03 14:30:00,47086.3,47282.7,46787.7,46865.4,47.590762670000004
2022-01-03 15:00:00,46879.1,47014.1,46802.2,46963.7,60.519768479999996
2022-01-03 15:30:00,46963.6,46963.6,46568.5,46685.1,96.20034697
2022-01-03 16:00:00,46689.2,46780.0,46301.0,46376.6,191.39065181
2022-01-03 16:30:00,46376.6,46548.5,46301.0,46490.0,231.91878425
2022-01-03 17:00:00,46490.1,46776.9,46429.2,46703.7,59.0539806
2022-01-03 17:30:00,46703.7,46800.0,46578.6,46616.8,40.87017729
2022-01-03 18:00:00,46595.7,46734.2,46566.0,46645.7,18.75453256
2022-01-03 18:30:00,46645.7,46645.7,46443.4,46466.5,39.425550890000004
2022-01-03 19:00:00,46466.0,46633.1,46400.0,46630.0,80.55463376
2022-01-03 19:30:00,46630.0,46630.0,46384.1,46385.5,27.07570485
2022-01-03 20:00:00,46383.9,46383.9,45750.0,45750.0,159.01865759999998
2022-01-03 20:30:00,45750.1,45956.0,45707.9,45922.7,90.57922009
2022-01-03 21:00:00,45918.5,46044.3,45849.9,46042.7,42.54853008
2022-01-03 21:30:00,46042.6,46250.2,46026.2,46026.2,54.21808798
2022-01-03 22:00:00,46010.0,46290.0,46000.0,46289.9,18.21450703
2022-01-03 22:30:00,46289.9,46409.6,46151.4,46236.0,16.952716289999998
2022-01-03 23:00:00,46237.3,46450.0,46193.9,46398.1,12.53237925
2022-01-03 23:30:00,46398.1,46547.4,46398.0,46452.6,29.38469203
2022-01-04 00:00:00,46452.5,46512.7,46250.0,46500.0,32.32836309
2022-01-04 00:30:00,46500.0,46500.0,46159.3,46234.5,34.55374931
2022-01-04 01:00:00,46245.4,46388.8,46152.7,46344.8,6.78808208
2022-01-04 01:30:00,46350.9,46350.9,46046.9,46081.6,17.38427441
2022-01-04 02:00:00,46078.9,46144.4,45950.0,46139.3,26.59814622
2022-01-04 02:30:00,46139.2,46262.6,46076.6,46114.8,8.83064023
2022-01-04 03:00:00,46104.9,46200.0,46022.1,46189.6,13.84451476
2022-01-04 03:30:00,46199.9,46363.6,46199.9,46338.9,7.61286815
2022-01-04 04:00:00,46318.2,46373.2,46201.9,46334.5,17.79164798
2022-01-04 04:30:00,46339.5,46389.0,46055.5,46107.4,13.401951460000001
2022-01-04 05:00:00,46107.4,46299.4,46060.9,46297.3,24.93025714
2022-01-04 05:30:00,46297.3,46297.3,46065.6,46139.0,6.19671059
2022-01-04 06:00:00,46139.0,46278.7,46099.0,46278.7,25.07034498
2022-01-04 06:30:00,46278.7,46380.0,46271.4,46378.6,11.87656324
2022-01-04 07:00:00,46378.6,46499.7,46339.6,46496.5,13.09788171
2022-01-04 07:30:00,46496.4,46560.8,46461.0,46557.9,24.24661171
2022-01-04 08:00:00,46558.0,46666.0,46484.9,46551.0,15.33950433
2022-01-04 08:30:00,46551.0,46601.0,46431.5,46501.4,8.054814489999998
2022-01-04 09:00:00,46501.5,46598.7,46428.4,46439.1,18.93655392
2022-01-04 09:30:00,46439.0,46458.2,46330.0,46363.1,8.77607432
2022-01-04 10:00:00,46391.8,46540.8,46330.0,46524.3,4.8252840599999995
2022-01-04 10:30:00,46524.3,46715.9,46485.0,46702.6,19.950392139999998
2022-01-04 11:00:00,46667.0,46758.1,46660.0,46682.9,32.0428775
2022-01-04 11:30:00,46682.9,46720.0,46663.3,46720.0,8.07323365
2022-01-04 12:00:00,46720.0,46720.0,46550.0,46550.1,33.15464577
2022-01-04 12:30:00,46550.1,46602.0,46484.8,46602.0,40.20653443
2022-01-04 13:00:00,46602.0,46925.0,46450.0,46899.0,39.8400065
2022-01-04 13:30:00,46899.0,47084.6,46759.9,46966.4,68.7777782
2022-01-04 14:00:00,46965.9,47041.6,46861.2,46913.7,26.07674674
2022-01-04 14:30:00,46923.8,47438.1,46920.9,47334.1,72.16937782
2022-01-04 15:00:00,47333.8,47500.0,47250.6,47326.3,146.14886164
2022-01-04 15:30:00,47326.3,47326.3,46856.6,46883.0,103.78140413
2022-01-04 16:00:00,46885.6,46885.7,46655.2,46660.1,179.8262281
2022-01-04 16:30:00,46660.0,46850.0,46655.2,46767.2,29.58462357
2022-01-04 17:00:00,46767.1,46951.2,46736.8,46804.0,13.80698713
2022-01-04 17:30:00,46811.8,46890.1,46532.9,46549.4,16.293540020000002
2022-01-04 18:00:00,46549.4,46715.5,46500.0,46500.0,38.16996716
2022-01-04 18:30:00,46500.0,46500.1,45548.7,45718.4,216.708737
2022-01-04 19:00:00,45722.0,46436.5,45572.4,46176.8,159.41834996
2022-01-04 19:30:00,46187.2,46270.9,45946.7,46039.2,30.86766744
2022-01-04 20:00:00,46039.2,46414.9,45957.4,46414.9,86.13311258
2022-01-04 20:30:00,46401.4,46409.5,46251.2,46266.4,66.85993974
2022-01-04 21:00:00,46268.6,46268.6,46054.9,46145.8,28.3789423
2022-01-04 21:30:00,46115.0,46300.0,46105.4,46207.8,18.35417083
2022-01-04 22:00:00,46204.8,46204.8,45898.3,46086.0,317.6997456
2022-01-04 22:30:00,46086.0,46212.1,46083.2,46150.8,15.342894040000001
2022-01-04 23:00:00,46150.7,46150.7,45880.1,46017.4,16.73248544
2022-01-04 23:30:00,46024.5,46024.5,45780.0,45858.5,55.006169740000004
2022-01-05 00:00:00,45858.5,46101.0,45723.6,46004.4,47.74724516
2022-01-05 00:30:00,46029.7,46259.0,46029.1,46259.0,40.66191446
2022-01-05 01:00:00,46259.0,46318.7,46183.5,46215.0,24.05554137
2022-01-05 01:30:00,46215.0,46274.4,46114.9,46114.9,16.20580674
2022-01-05 02:00:00,46112.5,46352.1,46112.5,46289.7,20.46302856
2022-01-05 02:30:00,46289.7,46375.2,46289.7,46307.6,3.90764313
2022-01-05 03:00:00,46307.6,46523.5,46307.5,46430.1,16.15828106
2022-01-05 03:30:00,46430.1,46495.0,46414.1,46450.1,4.86435235
2022-01-05 04:00:00,46450.0,46509.0,46402.1,46494.3,8.31370764
2022-01-05 04:30:00,46494.4,46494.4,46361.4,46410.1,10.57154692
2022-01-05 05:00:00,46406.1,46406.1,46256.6,46304.0,6.81174633
2022-01-05 05:30:00,46311.4,46323.6,46255.1,46314.9,2.31502105
2022-01-05 06:00:00,46315.0,46372.3,46255.1,46325.1,14.07595252
2022-01-05 06:30:00,46325.1,46462.4,46325.1,46449.8,1.7092378000000001
2022-01-05 07:00:00,46449.9,46488.4,46373.2,46401.1,9.69027608
2022-01-05 07:30:00,46421.6,46436.6,46358.4,46412.8,3.83760461
2022-01-05 08:00:00,46408.1,46429.7,46279.7,46363.7,6.43310833
2022-01-05 08:30:00,46363.7,46650.0,46328.8,46648.3,27.70066224
2022-01-05 09:00:00,46596.4,46844.7,46587.0,46840.9,39.51275179
2022-01-05 09:30:00,46840.9,46911.0,46762.7,46840.9,42.03560066
2022-01-05 10:00:00,46840.8,47066.5,46776.1,46801.6,37.892032300000004
2022-01-05 10:30:00,46799.9,46813.7,46719.0,46812.1,6.74985742
2022-01-05 11:00:00,46812.0,46812.1,46508.5,46544.8,16.22677017
2022-01-05 11:30:00,46544.8,46544.8,46162.4,46279.0,39.66834493
2022-01-05 12:00:00,46279.1,46338.7,45990.0,46147.8,49.769887669999996
2022-01-05 12:30:00,46160.0,46221.4,45931.5,46221.4,36.19584114
2022-01-05 13:00:00,46221.4,46365.2,46145.0,46365.1,11.075021360000001
2022-01-05 13:30:00,46365.2,46425.0,46300.0,46425.0,64.88584333
2022-01-05 14:00:00,46425.0,46499.9,46277.8,46390.3,20.935191229999997
2022-01-05 14:30:00,46374.6,46793.7,46169.1,46742.1,51.33303096
2022-01-05 15:00:00,46742.1,46821.9,46521.9,46754.8,104.17277808
2022-01-05 15:30:00,46755.5,46755.5,46394.5,46625.8,14.55556255
2022-01-05 16:00:00,46638.8,46678.7,46379.0,46670.2,67.38747906
2022-01-05 16:30:00,46669.8,46669.8,46298.8,46304.3,23.46769367
2022-01-05 17:00:00,46304.3,46451.0,46276.7,46377.9,6.7269038000000005
2022-01-05 17:30:00,46377.9,46377.9,46025.0,46025.1,17.52337744
2022-01-05 18:00:00,46025.0,46025.1,45566.9,45829.5,164.92569223
2022-01-05 18:30:00,45829.5,46284.6,45806.6,45916.9,83.28407767
2022-01-05 19:00:00,45916.5,46083.6,45600.0,45896.3,160.46484766
2022-01-05 19:30:00,45895.7,45950.0,44508.0,44675.3,622.48306144
2022-01-05 20:00:00,44663.8,44815.7,43760.2,44140.8,633.64053588
2022-01-05 20:30:00,44129.1,44378.0,43879.7,43937.7,198.96237167
2022-01-05 21:00:00,43951.5,44310.8,43838.0,43932.4,114.74028349
2022-01-05 21:30:00,43932.3,43932.3,43460.0,43601.1,183.37524231
2022-01-05 22:00:00,43601.1,43755.3,43000.0,43000.0,325.29065294
2022-01-05 22:30:00,43000.1,43641.0,42505.0,43451.5,359.45414881
2022-01-05 23:00:00,43432.0,43696.7,43237.8,43638.3,148.56629723
2022-01-05 23:30:00,43630.0,43659.5,43410.0,43410.0,159.65902235
2022-01-06 00:00:00,43432.5,43603.6,43248.8,43505.6,440.63959293
2022-01-06 00:30:00,43505.6,43735.6,43471.2,43665.8,163.61018575
2022-01-06 01:00:00,43675.8,43748.0,43560.0,43587.2,40.65472512
2022-01-06 01:30:00,43587.2,43651.3,43311.3,43574.0,62.97712461
2022-01-06 02:00:00,43496.2,43590.0,43170.9,43230.8,77.94068153
2022-01-06 02:30:00,43219.2,43413.6,43199.9,43263.6,72.04280904
2022-01-06 03:00:00,43250.1,43299.0,43071.8,43100.1,72.40322997
2022-01-06 03:30:00,43100.0,43177.7,42815.1,42815.1,93.16495514
2022-01-06 04:00:00,42824.6,43113.1,42800.0,42829.9,94.58948153
2022-01-06 04:30:00,42819.6,43094.4,42617.0,43061.9,88.49936768
2022-01-06 05:00:00,43061.9,43226.9,42843.0,43163.4,88.77049275
2022-01-06 05:30:00,43163.4,43170.6,42845.8,43067.9,59.52023018
2022-01-06 06:00:00,43067.9,43199.3,42914.6,43109.5,36.21737112
2022-01-06 06:30:00,43109.5,43109.6,42862.1,43093.2,117.10113549
2022-01-06 07:00:00,43093.3,43203.8,42996.1,43200.1,50.91013123
2022-01-06 07:30:00,43200.9,43258.4,43043.0,43232.9,41.45444021
2022-01-06 08:00:00,43228.1,43232.9,43001.0,43082.8,27.10189446
2022-01-06 08:30:00,43076.7,43085.2,42920.5,43048.9,43.428696079999995
2022-01-06 09:00:00,43060.9,43061.0,42707.0,42731.3,56.35957252
2022-01-06 09:30:00,42746.1,42900.0,42424.0,42593.1,336.43779066
2022-01-06 10:00:00,42599.9,42812.8,42583.0,42809.5,80.19916382
2022-01-06 10:30:00,42809.4,42917.5,42751.2,42861.1,21.10858969
2022-01-06 11:00:00,42871.6,42921.8,42790.1,42807.0,54.64579287
2022-01-06 11:30:00,42807.1,42904.3,42691.7,42834.0,155.30659298
2022-01-06 12:00:00,42834.1,42909.9,42642.0,42650.1,32.77119067
2022-01-06 12:30:00,42661.3,43034.5,42653.6,43034.5,21.7446686
2022-01-06 13:00:00,43035.7,43160.5,42951.2,42982.2,47.96933
2022-01-06 13:30:00,42982.3,43177.6,42935.1,43136.1,16.29146017
2022-01-06 14:00:00,43136.0,43180.8,42873.2,42886.2,29.55450325
2022-01-06 14:30:00,42886.2,43220.9,42662.9,42750.0,194.14870033
2022-01-06 15:00:00,42750.0,42921.3,42666.1,42885.0,75.96079008
2022-01-06 15:30:00,42858.3,43042.6,42851.3,42954.1,108.7804204
2022-01-06 16:00:00,42954.1,43089.5,42853.2,42870.6,158.32948385
2022-01-06 16:30:00,42876.4,42961.8,42750.0,42860.9,335.00546737
2022-01-06 17:00:00,42860.8,43026.9,42860.8,43025.1,15.063552379999999
2022-01-06 17:30:00,43025.1,43179.0,42981.6,43035.6,169.89972105
2022-01-06 18:00:00,43035.5,43178.4,43000.0,43050.0,33.40431392
2022-01-06 18:30:00,43050.0,43406.4,43023.1,43349.9,53.93332754
2022-01-06 19:00:00,43350.0,43433.6,43220.6,43380.6,105.17100485
2022-01-06 19:30:00,43378.8,43485.7,43333.2,43436.0,28.12764191
2022-01-06 20:00:00,43436.0,43666.9,43177.0,43300.0,543.60258143
2022-01-06 20:30:00,43300.0,43300.0,43117.9,43200.0,43.029316879999996
2022-01-06 21:00:00,43200.0,43233.0,43062.0,43150.1,66.74866344
2022-01-06 21:30:00,43150.1,43232.9,43077.4,43110.1,30.048965000000003
2022-01-06 22:00:00,43110.0,43177.7,43000.1,43134.4,156.16231345
2022-01-06 22:30:00,43134.4,43247.7,43114.6,43184.9,130.98053281
2022-01-06 23:00:00,43184.9,43184.9,43059.2,43124.5,11.07040819
2022-01-06 23:30:00,43124.5,43210.7,43124.4,43124.4,11.81892044
2022-01-07 00:00:00,43124.5,43134.9,42860.4,42903.1,56.13425785
2022-01-07 00:30:00,42912.4,42915.5,42676.7,42770.4,275.25143708
2022-01-07 01:00:00,42770.4,42980.7,42770.4,42968.4,37.87689037
2022-01-07 01:30:00,42968.3,43021.5,42920.0,42999.8,31.36532504
2022-01-07 02:00:00,42999.8,42999.8,42841.6,42927.4,16.14884437
2022-01-07 02:30:00,42954.7,42954.7,42771.7,42772.6,14.59304053
2022-01-07 03:00:00,42778.2,42804.8,42119.4,42276.2,276.05918077
2022-01-07 03:30:00,42274.4,42274.4,41593.2,41800.0,463.74571286
2022-01-07 04:00:00,41800.1,41879.1,41238.4,41446.8,325.0480908
2022-01-07 04:30:00,41427.2,41754.7,41005.0,41683.4,161.13148977
2022-01-07 05:00:00,41684.8,41873.4,41533.0,41801.6,172.23564299
2022-01-07 05:30:00,41804.2,41931.6,41625.0,41844.4,39.92793362
2022-01-07 06:00:00,41844.4,41844.4,41551.6,41633.9,25.47219019
2022-01-07 06:30:00,41633.9,41690.6,41429.9,41500.0,32.714377
2022-01-07 07:00:00,41500.0,41594.8,41235.6,41588.4,111.70528792
2022-01-07 07:30:00,41600.3,41680.8,41423.7,41672.9,37.15897588
2022-01-07 08:00:00,41672.9,42597.4,41623.6,42245.5,309.27101873
2022-01-07 08:30:00,42258.5,42554.6,42069.9,42069.9,45.54078177
2022-01-07 09:00:00,42062.1,42491.2,42062.1,42406.4,52.37216782
2022-01-07 09:30:00,42436.6,42591.1,42410.0,42410.0,123.25621633
2022-01-07 10:00:00,42410.2,42492.5,42292.6,42301.3,280.17510256
2022-01-07 10:30:00,42301.2,42346.7,42200.5,42200.5,29.02552908
2022-01-07 11:00:00,42200.3,42302.5,42170.0,42250.0,10.03867963
2022-01-07 11:30:00,42250.1,42291.6,42205.0,42205.1,10.4036284
2022-01-07 12:00:00,42250.1,42445.0,42250.1,42415.0,17.78414602
2022-01-07 12:30:00,42415.0,42475.9,42362.4,42362.5,104.49691503
2022-01-07 13:00:00,42362.5,42447.0,42167.9,42278.0,48.78593771
2022-01-07 13:30:00,42278.0,42737.5,41250.0,41466.6,336.08779499
2022-01-07 14:00:00,41505.3,41850.0,41410.4,41850.0,63.00419633
2022-01-07 14:30:00,41849.9,42106.3,41621.1,41900.1,116.2523465
2022-01-07 15:00:00,41900.0,41900.0,41420.3,41565.0,115.66076246
2022-01-07 15:30:00,41550.1,41641.2,40666.0,41323.1,717.46398138
2022-01-07 16:00:00,41323.1,41844.9,40934.2,41643.6,182.00280372
2022-01-07 16:30:00,41682.4,42289.0,41563.0,42167.1,133.95765129
2022-01-07 17:00:00,42150.1,42150.1,41810.1,41879.0,147.50661356
2022-01-07 17:30:00,41908.6,41999.5,41776.5,41995.4,54.99332983
2022-01-07 18:00:00,41995.5,41995.5,41668.1,41677.8,53.25072812
2022-01-07 18:30:00,41677.8,41822.0,41520.8,41697.4,56.09543635
2022-01-07 19:00:00,41697.4,41755.6,41487.6,41707.8,130.86327759
2022-01-07 19:30:00,41707.9,41880.1,41704.9,41767.0,17.1689386
2022-01-07 20:00:00,41767.0,41959.9,41606.4,41671.2,138.53675195
2022-01-07 20:30:00,41680.3,42050.7,41671.2,41908.0,149.65169375
2022-01-07 21:00:00,41913.8,42023.7,41870.3,41891.2,75.03825428
2022-01-07 21:30:00,41891.2,41961.2,41873.6,41900.1,17.113307040000002
2022-01-07 22:00:00,41900.1,41900.1,41700.0,41764.8,34.77524758
2022-01-07 22:30:00,41762.1,41762.1,41400.1,41528.9,41.5819376
2022-01-07 23:00:00,41528.9,41590.3,41329.3,41478.0,44.20926511
2022-01-07 23:30:00,41500.0,41583.6,41440.9,41523.6,38.35919041
2022-01-08 00:00:00,41523.7,41814.3,41523.7,41793.3,16.34718154
2022-01-08 00:30:00,41793.3,42087.4,41699.5,42000.0,36.53252722
2022-01-08 01:00:00,42000.1,42214.5,41933.2,41970.6,51.53355778
2022-01-08 01:30:00,41970.6,42048.2,41886.3,41899.8,38.44237168
2022-01-08 02:00:00,41889.3,41895.5,41809.6,41829.2,9.21260364
2022-01-08 02:30:00,41829.3,41889.7,41711.7,41884.5,11.43796996
2022-01-08 03:00:00,41872.2,41880.0,41651.5,41763.7,15.51438149
2022-01-08 03:30:00,41764.5,41837.9,41736.0,41805.9,4.92008033
2022-01-08 04:00:00,41822.3,41886.9,41812.5,41835.3,22.35203058
2022-01-08 04:30:00,41828.7,41976.8,41753.6,41931.9,37.45677234
2022-01-08 05:00:00,41931.8,41952.6,41862.9,41952.6,9.500348110000001
2022-01-08 05:30:00,41957.7,41998.6,41841.6,41958.4,17.228815649999998
2022-01-08 06:00:00,41958.4,41988.6,41867.4,41873.7,6.25811155
2022-01-08 06:30:00,41873.8,41933.2,41767.7,41923.0,14.63383829
2022-01-08 07:00:00,41919.1,41964.6,41866.3,41903.6,3.59108192
2022-01-08 07:30:00,41905.4,41960.2,41852.8,41956.4,3.70110899
2022-01-08 08:00:00,41915.6,42146.7,41914.8,42048.6,38.17960253
2022-01-08 08:30:00,42005.2,42029.8,41909.0,41966.5,9.44058116
2022-01-08 09:00:00,41990.2,42100.0,41990.2,42005.9,7.89648096
2022-01-08 09:30:00,42005.9,42162.9,41988.5,42159.6,18.51190536
